L0H0_E4_TO_BOARD: [0.03452906012535095, 0.0058167981915175915, 0.00762616703286767, 0.014560593292117119, 0.010532823391258717, 0.005884930491447449, 0.031670305877923965, 0.03564244136214256, 0.0058858576230704784, 0.012094267643988132, 0.0151957543566823, 0.0013519764179363847, 0.006935925222933292, 0.013319319114089012, 0.02914746105670929, 0.016958031803369522, 0.016568437218666077, 0.017872735857963562, 0.008293393068015575, 0.016376208513975143, 0.008518497459590435, 0.021520348265767097, 0.010907165706157684, 0.010899088345468044, 0.0064322990365326405, 0.006305458955466747, 0.016955340281128883, 0.008963776752352715, 0.010213670320808887, 0.003962450660765171, 0.014520201832056046, 0.018324917182326317, 0.01907491125166416, 0.007993179373443127, 0.00978488102555275, 0.01864597201347351, 0.016214990988373756, 0.0071618943475186825, 0.014844389632344246, 0.022277964279055595, 0.004648937378078699, 0.0022033012937754393, 0.012639030814170837, 0.024142276495695114, 0.006315880920737982, 0.03933058679103851, 0.02259800396859646, 0.011195034720003605, 0.00756113464012742, 0.0116127859801054, 0.003873816691339016, 0.004021491389721632, 0.011220053769648075, 0.012055271305143833, 0.0062471069395542145, 0.003621078794822097, 0.011593075469136238, 0.008832518942654133, 0.0063864183612167835, 0.00570698780938983, 0.011799849569797516, 0.016515439376235008, 0.0039421794936060905, 0.017348388209939003]
L0H0_BOARD_TO_E4: [0.004801609553396702, 0.02178303338587284, 0.008071072399616241, 0.014581513591110706, 0.015098175965249538, 0.059994086623191833, 0.01712186634540558, 0.011504308320581913, 0.010011394508183002, 0.010697166435420513, 0.01666076108813286, 0.039343513548374176, 0.018590211868286133, 0.052282050251960754, 0.005988176912069321, 0.004374053794890642, 0.013197890482842922, 0.025426683947443962, 0.004443804733455181, 0.0037430317606776953, 0.010166453197598457, 0.011209818534553051, 0.027838218957185745, 0.012978220358490944, 0.01207160484045744, 0.00413684593513608, 0.002665011677891016, 0.010958638973534107, 0.027932971715927124, 0.0054229130037128925, 0.006595765706151724, 0.0036346714477986097, 0.012613566592335701, 0.012569410726428032, 0.018072782084345818, 0.01864597201347351, 0.006155751645565033, 0.008019612170755863, 0.008300049230456352, 0.01688726805150509, 0.006362369749695063, 0.013753743842244148, 0.022291747853159904, 0.004342666361480951, 0.03309863805770874, 0.012919756583869457, 0.0060377600602805614, 0.018308481201529503, 0.00224725971929729, 0.01946273259818554, 0.021725764498114586, 0.01794271729886532, 0.006687803193926811, 0.010583566501736641, 0.009104984812438488, 0.00813431479036808, 0.004448113963007927, 0.01823807880282402, 0.011238375678658485, 0.006183965131640434, 0.01045326516032219, 0.06392598152160645, 0.005768919363617897, 0.013092253357172012]
L0H1_E4_TO_BOARD: [0.005066712386906147, 0.01782965660095215, 0.002169812098145485, 0.005164763890206814, 0.03174102306365967, 0.008677041158080101, 0.003983709029853344, 0.011149287223815918, 0.006484570913016796, 0.008213656954467297, 0.004491121508181095, 0.03024914674460888, 0.007569453213363886, 0.005217235069721937, 0.011717092245817184, 0.016788003966212273, 0.029921341687440872, 0.008735780604183674, 0.016253402456641197, 0.013190453872084618, 0.014449311420321465, 0.0036369396839290857, 0.01425725594162941, 0.011524702422320843, 0.01418324839323759, 0.009649869985878468, 0.004792248830199242, 0.028319038450717926, 0.009547723457217216, 0.007089611142873764, 0.012907584197819233, 0.010088954120874405, 0.00903551746159792, 0.0046793268993496895, 0.01863907091319561, 0.012575192376971245, 0.007922906428575516, 0.007409711834043264, 0.014444333501160145, 0.049459900707006454, 0.01626063510775566, 0.005586864892393351, 0.012456996366381645, 0.02057277411222458, 0.02129378356039524, 0.008044243790209293, 0.006091384217143059, 0.007101139519363642, 0.008562039583921432, 0.02510998770594597, 0.007441849447786808, 0.004778068978339434, 0.028721623122692108, 0.011889683082699776, 0.006549969781190157, 0.01298521924763918, 0.010157857090234756, 0.011598331853747368, 0.01142818946391344, 0.02794002741575241, 0.004910013638436794, 0.03887176141142845, 0.02182415872812271, 0.0238766148686409]
L0H1_BOARD_TO_E4: [0.02475910261273384, 0.01193292997777462, 0.01589781604707241, 0.008215369656682014, 0.009314916096627712, 0.009491016156971455, 0.00433870404958725, 0.027419570833444595, 0.0025576797779649496, 0.006401608698070049, 0.002883858745917678, 0.0060422602109611034, 0.007330941967666149, 0.027860267087817192, 0.005706872791051865, 0.03491949290037155, 0.01485553290694952, 0.007785403169691563, 0.011803798377513885, 0.010180368088185787, 0.008216552436351776, 0.01048201508820057, 0.02056373469531536, 0.01031663827598095, 0.02915501967072487, 0.009348228573799133, 0.011816258542239666, 0.01853971555829048, 0.006923668552190065, 0.018906759098172188, 0.016116373240947723, 0.011842619627714157, 0.020303213968873024, 0.018311534076929092, 0.0052904351614415646, 0.012575192376971245, 0.02203487977385521, 0.015580594539642334, 0.005774631164968014, 0.011870842427015305, 0.01637391932308674, 0.0118312519043684, 0.01712173782289028, 0.01944403350353241, 0.006242174655199051, 0.0067557599395513535, 0.006726809311658144, 0.0043407934717834, 0.01402257476001978, 0.0155097097158432, 0.011550079099833965, 0.0059027657844126225, 0.004425957798957825, 0.01610921509563923, 0.032349467277526855, 0.013913692906498909, 0.006786246318370104, 0.010522278025746346, 0.011094202287495136, 0.008941817097365856, 0.010028095915913582, 0.011176238767802715, 0.01059981994330883, 0.005832751747220755]
L0H2_E4_TO_BOARD: [0.031430553644895554, 0.011628558859229088, 0.0056509654968976974, 0.00823946576565504, 0.009504350833594799, 0.011282083578407764, 0.009878852404654026, 0.024012433364987373, 0.015483954921364784, 0.009140617214143276, 0.006264756433665752, 0.01642358861863613, 0.013307238928973675, 0.07974845170974731, 0.016163572669029236, 0.026267407462000847, 0.005143840331584215, 0.009072808548808098, 0.009260757826268673, 0.007575771771371365, 0.015109325759112835, 0.008316432125866413, 0.022795168682932854, 0.005566899199038744, 0.013086892664432526, 0.01829795353114605, 0.00693472009152174, 0.036393534392118454, 0.008768757805228233, 0.011041677556931973, 0.004701949190348387, 0.003811153117567301, 0.005222412291914225, 0.031980693340301514, 0.010346352122724056, 0.005517995450645685, 0.00895761139690876, 0.01044265367090702, 0.011534880846738815, 0.006257843226194382, 0.006236685439944267, 0.008311458863317966, 0.0030790690798312426, 0.004939991515129805, 0.014370989985764027, 0.0034996746107935905, 0.009430536068975925, 0.015229122713208199, 0.007110109087079763, 0.00434227054938674, 0.01529909297823906, 0.014495189301669598, 0.009919669479131699, 0.02686990611255169, 0.009914878755807877, 0.011139336973428726, 0.012195618823170662, 0.005116041284054518, 0.007877790369093418, 0.019129281863570213, 0.012030496262013912, 0.00562485633417964, 0.013834992423653603, 0.015824101865291595]
L0H2_BOARD_TO_E4: [0.0051096584647893906, 0.008584949187934399, 0.005570924375206232, 0.00828763097524643, 0.010290716774761677, 0.013220355845987797, 0.006903853267431259, 0.01806827262043953, 0.040184423327445984, 0.01589697040617466, 0.0077871475368738174, 0.0035908108111470938, 0.002514184918254614, 0.001389140379615128, 0.007791328709572554, 0.006376052740961313, 0.014674955978989601, 0.008570400066673756, 0.0155095886439085, 0.006212970241904259, 0.010887084528803825, 0.012288901023566723, 0.018649844452738762, 0.012736417353153229, 0.005144109483808279, 0.011685526929795742, 0.014514311216771603, 0.008460700511932373, 0.008393438532948494, 0.005446806084364653, 0.006280933972448111, 0.004453369881957769, 0.008545213378965855, 0.02793283201754093, 0.008980861864984035, 0.005517995450645685, 0.0023873767349869013, 0.023618707433342934, 0.008049532771110535, 0.00870565790683031, 0.007494903169572353, 0.012877920642495155, 0.004480348434299231, 0.012452433817088604, 0.007899043150246143, 0.017568480223417282, 0.0021352507174015045, 0.005953568499535322, 0.006940780207514763, 0.0029755074065178633, 0.006924416869878769, 0.022095875814557076, 0.005564986262470484, 0.006274892017245293, 0.006230122875422239, 0.002502894727513194, 0.009781841188669205, 0.006988850422203541, 0.004531919024884701, 0.008190794847905636, 0.00901473592966795, 0.011309902183711529, 0.010618419386446476, 0.005432856734842062]
L0H3_E4_TO_BOARD: [0.024447781965136528, 0.009083487093448639, 0.015180548653006554, 0.008933726698160172, 0.004946743603795767, 0.013911755755543709, 0.016676560044288635, 0.02204209938645363, 0.006523536052554846, 0.02276661805808544, 0.014453315176069736, 0.009106767363846302, 0.01891183853149414, 0.010063139721751213, 0.01249070093035698, 0.015936972573399544, 0.00908688548952341, 0.003011224325746298, 0.008836576715111732, 0.01169788371771574, 0.009117651730775833, 0.019666951149702072, 0.011843821033835411, 0.01015570666640997, 0.00977438222616911, 0.019307071343064308, 0.004993621725589037, 0.028307411819696426, 0.018740901723504066, 0.01005806215107441, 0.005759522318840027, 0.017643721774220467, 0.007732573430985212, 0.008720200508832932, 0.00751062436029315, 0.009837250225245953, 0.01780928298830986, 0.009197581559419632, 0.002847595140337944, 0.013763245195150375, 0.028902696445584297, 0.02935897931456566, 0.01595229096710682, 0.016713710501790047, 0.026984870433807373, 0.004779031500220299, 0.008181590586900711, 0.005505874287337065, 0.006221764255315065, 0.01063349936157465, 0.008270040154457092, 0.007175040896981955, 0.012822680175304413, 0.011543907225131989, 0.00989765115082264, 0.007830281741917133, 0.02080988697707653, 0.01746760867536068, 0.010925826616585255, 0.022881582379341125, 0.018271679058670998, 0.01270995568484068, 0.01024831272661686, 0.010447291657328606]
L0H3_BOARD_TO_E4: [0.042896121740341187, 0.035887252539396286, 0.10247314721345901, 0.005507239606231451, 0.00808904878795147, 0.005752489436417818, 0.027528071776032448, 0.0032969005405902863, 0.012087089009582996, 0.0028844631742686033, 0.027303751558065414, 0.0070175896398723125, 0.014288513921201229, 0.008580265566706657, 0.0068852039985358715, 0.024796199053525925, 0.00652230205014348, 0.02774326130747795, 0.011030549183487892, 0.014812019653618336, 0.03339128941297531, 0.017627352848649025, 0.03052256628870964, 0.005175475962460041, 0.006171009503304958, 0.0034794658422470093, 0.007201253902167082, 0.01474238745868206, 0.0034031630493700504, 0.053264737129211426, 0.007695547305047512, 0.006407184060662985, 0.0072889928705990314, 0.009286729618906975, 0.004316509235650301, 0.009837250225245953, 0.01979200914502144, 0.041244179010391235, 0.008493954315781593, 0.02437393181025982, 0.013150868006050587, 0.024990081787109375, 0.03380517289042473, 0.03920900076627731, 0.0023201354779303074, 0.02898976020514965, 0.010847210884094238, 0.030194399878382683, 0.004767515696585178, 0.010869287885725498, 0.020231613889336586, 0.00444994168356061, 0.008900520391762257, 0.06217271834611893, 0.010846252553164959, 0.030189067125320435, 0.003157074563205242, 0.011312246322631836, 0.07654916495084763, 0.009344351477921009, 0.01646142266690731, 0.005736866034567356, 0.010888843797147274, 0.03123943693935871]
L0H4_E4_TO_BOARD: [0.010753345675766468, 0.010688090696930885, 0.004602001514285803, 0.002709180349484086, 0.010772156529128551, 0.00293431943282485, 0.009867153130471706, 0.013956578448414803, 0.004505622200667858, 0.006940197199583054, 0.0053448863327503204, 0.022519106045365334, 0.0053634787909686565, 0.006786401383578777, 0.003201795509085059, 0.007510079536587, 0.01044305507093668, 0.003937882371246815, 0.0034562291111797094, 0.026471683755517006, 0.013362444937229156, 0.004307606257498264, 0.012613634578883648, 0.06812895834445953, 0.003915013279765844, 0.004573734011501074, 0.011191482655704021, 0.002149238483980298, 0.023686286062002182, 0.007443217560648918, 0.027128519490361214, 0.018197739496827126, 0.007428825367242098, 0.012440834194421768, 0.021048234775662422, 0.01221183780580759, 0.014397588558495045, 0.009074639528989792, 0.011470749042928219, 0.02449510432779789, 0.019191924482584, 0.0025371694937348366, 0.01927095092833042, 0.006496686488389969, 0.05943368747830391, 0.03531067445874214, 0.004976074676960707, 0.033903177827596664, 0.012830314226448536, 0.007555756252259016, 0.011271814815700054, 0.004807004705071449, 0.013543299399316311, 0.013144740834832191, 0.011296998709440231, 0.012137855403125286, 0.04396083950996399, 0.004257981665432453, 0.003987748641520739, 0.006562306545674801, 0.004429964814335108, 0.007433631923049688, 0.018204396590590477, 0.03572719544172287]
L0H4_BOARD_TO_E4: [0.006847949232906103, 0.005514146760106087, 0.011933923698961735, 0.015619685873389244, 0.006859009154140949, 0.017606766894459724, 0.012284470722079277, 0.007650375831872225, 0.011341146193444729, 0.010238369926810265, 0.0062907240353524685, 0.0066971248015761375, 0.013201111927628517, 0.007619679905474186, 0.005026306491345167, 0.001924049574881792, 0.012346765026450157, 0.013010640628635883, 0.01238908153027296, 0.014339043758809566, 0.007745969109237194, 0.016720302402973175, 0.007321447599679232, 0.008753818459808826, 0.009397572837769985, 0.007051712833344936, 0.04140421748161316, 0.020329240709543228, 0.014347640797495842, 0.012453710660338402, 0.012091384269297123, 0.008228480815887451, 0.012436729855835438, 0.0039637042209506035, 0.007361406926065683, 0.01221183780580759, 0.022417133674025536, 0.016317054629325867, 0.00967454630881548, 0.012667589820921421, 0.008221954107284546, 0.015547605231404305, 0.0065686353482306, 0.007313344161957502, 0.008703646250069141, 0.01070896815508604, 0.005856664851307869, 0.0172767024487257, 0.004974845796823502, 0.01141334604471922, 0.00853998027741909, 0.022618373855948448, 0.005988830700516701, 0.010387562215328217, 0.004514654166996479, 0.006739728152751923, 0.010041031055152416, 0.00617673434317112, 0.004503992386162281, 0.022270426154136658, 0.004658305551856756, 0.01513991691172123, 0.004955968353897333, 0.009332641027867794]
